LAT,LON,YEAR,DOY,TS,RH2M,GWETROOT,PRECTOTCORR,T2M_MIN,T2M_RANGE
5.75,-5.25,2024,151,27.72,86.19,0.58,1.72,24.89,5.94
5.75,-4.75,2024,151,27.85,86.68,0.59,2.96,25.18,5.56
5.75,-4.25,2024,151,27.93,86.57,0.58,4.08,25.39,5.36
5.75,-3.75,2024,151,27.83,86.72,0.54,4.85,25.33,5.42
5.75,-3.25,2024,151,27.57,88.37,0.63,8.33,25.16,5.18
5.75,-2.75,2024,151,27.15,89.94,0.67,9.03,24.6,5.59
6.25,-8.25,2024,151,28.61,81.12,0.49,0.55,24.25,8.28
6.25,-7.75,2024,151,28.55,79.77,0.47,0.49,24.42,7.98
6.25,-7.25,2024,151,28.23,81.22,0.5,0.44,24.48,7.53
6.25,-6.75,2024,151,27.55,85.25,0.58,0.4,24.3,6.91
6.25,-6.25,2024,151,27.44,84.5,0.6,0.37,24.3,6.81
6.25,-5.75,2024,151,27.65,83.68,0.58,0.7,24.36,6.92
6.25,-5.25,2024,151,27.79,84.5,0.57,1.82,24.54,6.75
6.25,-4.75,2024,151,27.9,85.18,0.58,3.17,24.74,6.61
6.25,-4.25,2024,151,27.94,85.23,0.59,4.36,24.85,6.62
6.25,-3.75,2024,151,27.84,85.53,0.53,5.15,24.73,6.66
6.25,-3.25,2024,151,27.33,88.18,0.56,8.94,24.52,6.2
6.25,-2.75,2024,151,27.1,89.01,0.61,9.54,24.26,6.26
6.75,-8.25,2024,151,28.9,78.36,0.51,0.72,24.42,8.37
6.75,-7.75,2024,151,29,76.71,0.46,0.7,24.55,8.13
6.75,-7.25,2024,151,28.71,77.72,0.47,0.63,24.68,7.71
6.75,-6.75,2024,151,27.97,81.38,0.51,0.51,24.65,7.13
6.75,-6.25,2024,151,27.6,83.25,0.52,0.49,24.4,6.78
6.75,-5.75,2024,151,28,81.78,0.52,0.84,24.44,7.02
6.75,-5.25,2024,151,28.23,81.88,0.52,2,24.66,7.04
6.75,-4.75,2024,151,28.28,82.51,0.54,3.3,24.82,7.03
6.75,-4.25,2024,151,28.21,83.04,0.55,4.31,24.83,7.06
6.75,-3.75,2024,151,28.14,83.19,0.52,4.83,24.7,7.09
6.75,-3.25,2024,151,27.49,86.19,0.52,8.59,24.46,6.61
6.75,-2.75,2024,151,27.38,86.52,0.53,8.76,24.37,6.59
7.25,-8.25,2024,151,28.22,78.46,0.56,1.9,24.12,8.22
7.25,-7.75,2024,151,28.13,78.46,0.49,1.93,24.08,7.92
7.25,-7.25,2024,151,28,79.88,0.47,1.74,24.29,7.36
7.25,-6.75,2024,151,27.95,81.31,0.47,1.23,24.62,6.92
7.25,-6.25,2024,151,27.85,82.69,0.46,1.09,24.49,6.66
7.25,-5.75,2024,151,28.32,80.41,0.46,1.51,24.65,6.91
7.25,-5.25,2024,151,28.48,79.97,0.46,2.76,24.85,6.98
7.25,-4.75,2024,151,28.49,80.55,0.49,4.01,24.97,7.04
7.25,-4.25,2024,151,28.44,81.25,0.51,4.75,24.96,7.11
7.25,-3.75,2024,151,28.38,81.12,0.52,4.82,24.9,7.14
7.25,-3.25,2024,151,27.64,84.6,0.51,9.58,24.61,6.54
7.25,-2.75,2024,151,27.69,84.12,0.49,8.74,24.61,6.6
7.75,-8.25,2024,151,26.78,82.89,0.63,3.83,23.28,7.38
7.75,-7.75,2024,151,26.88,82.28,0.54,3.26,23.34,7.28
7.75,-7.25,2024,151,27.28,82.09,0.49,2.76,23.8,6.98
7.75,-6.75,2024,151,27.94,81.14,0.48,2.24,24.49,6.83
7.75,-6.25,2024,151,28.23,80.34,0.46,1.95,24.7,6.82
7.75,-5.75,2024,151,28.61,78.17,0.43,2.54,24.99,6.85
7.75,-5.25,2024,151,28.6,78.36,0.44,3.93,25.13,6.77
7.75,-4.75,2024,151,28.53,79.36,0.46,5.18,25.18,6.72
7.75,-4.25,2024,151,28.54,80.04,0.49,5.73,25.22,6.76
7.75,-3.75,2024,151,28.6,79.72,0.49,5.36,25.29,6.8
7.75,-3.25,2024,151,27.75,83.29,0.5,11.78,24.81,6.28
7.75,-2.75,2024,151,27.89,82.46,0.49,9.83,24.83,6.5
8.25,-8.25,2024,151,26.43,83.05,0.63,3.99,22.91,7.04
8.25,-7.75,2024,151,27.43,78.62,0.55,2.92,23.61,7.38
8.25,-7.25,2024,151,28.31,75.68,0.49,2.33,24.3,7.64
8.25,-6.75,2024,151,28.81,74.89,0.47,2.23,24.84,7.63
8.25,-6.25,2024,151,29.06,74.84,0.44,2.11,25.11,7.41
8.25,-5.75,2024,151,29.12,74.49,0.42,2.75,25.35,7.11
8.25,-5.25,2024,151,28.84,76.11,0.44,4.09,25.41,6.77
8.25,-4.75,2024,151,28.6,77.89,0.46,5.32,25.44,6.5
8.25,-4.25,2024,151,28.57,78.83,0.47,5.91,25.51,6.34
8.25,-3.75,2024,151,28.67,78.78,0.48,5.65,25.62,6.25
8.25,-3.25,2024,151,27.91,81.56,0.48,11.79,25,6.02
8.25,-2.75,2024,151,28.32,80.39,0.49,9.62,25.2,6.38
4.75,-8.25,2024,152,28.39,85.26,0.58,8.2,26.75,3.18
4.75,-7.75,2024,152,27.95,86.16,0.52,9.79,26.28,3.67
4.75,-7.25,2024,152,27.77,86.92,0.52,11.82,26.27,3.35
4.75,-6.75,2024,152,27.88,87.19,0.58,13.66,26.74,2.4
4.75,-6.25,2024,152,28.4,85.59,0.59,13.07,27.58,1.35
4.75,-5.75,2024,152,28.61,85.59,0.61,12.62,27.81,1.11
4.75,-5.25,2024,152,28.88,85.33,-999,14.17,28,1.06
4.75,-4.75,2024,152,29.01,85.03,-999,15.89,28.2,0.92
4.75,-4.25,2024,152,28.95,84.86,-999,16.59,28.36,0.69
4.75,-3.75,2024,152,28.85,84.94,-999,15.76,28.34,0.69
4.75,-3.25,2024,152,28.79,85.41,-999,15.66,28.1,0.88
4.75,-2.75,2024,152,28.57,86.54,-999,15.25,27.64,1.21
5.25,-8.25,2024,152,27.51,86.59,0.57,6.54,25.48,5.1
5.25,-7.75,2024,152,27.25,87.38,0.51,7.27,25.25,5.22
5.25,-7.25,2024,152,27.03,88.74,0.53,8.57,25.2,4.74
5.25,-6.75,2024,152,26.84,90.24,0.6,9.91,25.32,3.87
5.25,-6.25,2024,152,27.17,89.31,0.61,9.51,25.88,3.15
5.25,-5.75,2024,152,27.44,89.04,0.6,9.19,26.16,2.85
5.25,-5.25,2024,152,27.82,88.78,0.58,10.34,26.45,2.69
5.25,-4.75,2024,152,28.07,88.44,0.56,11.77,26.76,2.45
5.25,-4.25,2024,152,28.12,88.15,0.54,12.56,27.01,2.13
5.25,-3.75,2024,152,28.03,88.25,0.54,12.09,27.14,1.9
5.25,-3.25,2024,152,27.93,88.7,0.69,12.4,26.91,1.92
5.25,-2.75,2024,152,27.35,90.74,0.73,12.51,26.17,2.36
5.75,-8.25,2024,152,27.13,87.48,0.52,5.96,24.87,5.87
5.75,-7.75,2024,152,27.09,87.5,0.5,5.95,24.9,5.75
5.75,-7.25,2024,152,26.91,88.79,0.53,6.46,24.87,5.28
5.75,-6.75,2024,152,26.54,91.08,0.6,7.25,24.73,4.62
5.75,-6.25,2024,152,26.56,90.66,0.62,6.61,24.9,4.4
5.75,-5.75,2024,152,26.76,89.98,0.59,6.14,24.95,4.52
5.75,-5.25,2024,152,27.09,89.83,0.59,6.87,25.13,4.6
5.75,-4.75,2024,152,27.36,89.63,0.59,8.04,25.37,4.53
5.75,-4.25,2024,152,27.44,89.41,0.59,8.93,25.58,4.25
5.75,-3.75,2024,152,27.28,89.81,0.54,8.8,25.65,3.84
5.75,-3.25,2024,152,27.05,90.91,0.64,9.09,25.55,3.45
5.75,-2.75,2024,152,26.61,92.31,0.68,9.45,25.04,3.65
6.25,-8.25,2024,152,27.04,87.88,0.49,5.73,24.68,5.78
6.25,-7.75,2024,152,27.17,86.95,0.47,5.53,24.8,5.76
6.25,-7.25,2024,152,27.1,87.51,0.5,5.73,24.81,5.56
6.25,-6.75,2024,152,26.69,89.75,0.58,6.34,24.65,5.17
6.25,-6.25,2024,152,26.45,90,0.6,5.63,24.68,4.9
6.25,-5.75,2024,152,26.71,88.82,0.58,5.03,24.64,5.29
6.25,-5.25,2024,152,27.11,88.23,0.57,5.51,24.73,5.68
6.25,-4.75,2024,152,27.37,87.89,0.58,6.46,24.86,5.87
6.25,-4.25,2024,152,27.41,87.79,0.59,7.21,24.95,5.76
6.25,-3.75,2024,152,27.24,88.22,0.53,7.05,24.94,5.38
6.25,-3.25,2024,152,26.79,90.24,0.57,7.19,24.8,4.76
6.25,-2.75,2024,152,26.6,90.62,0.62,7.33,24.54,4.81
6.75,-8.25,2024,152,26.94,87.95,0.51,5.32,24.66,5.28
6.75,-7.75,2024,152,27.28,85.91,0.46,5.28,24.82,5.6
6.75,-7.25,2024,152,27.32,85.56,0.47,5.49,24.85,5.83
6.75,-6.75,2024,152,26.97,87.4,0.51,5.99,24.71,5.81
6.75,-6.25,2024,152,26.66,89,0.52,5.76,24.61,5.41
6.75,-5.75,2024,152,27.14,86.9,0.52,5.51,24.65,5.95
6.75,-5.25,2024,152,27.58,85.61,0.52,6,24.79,6.41
6.75,-4.75,2024,152,27.82,85.08,0.54,6.66,24.88,6.69
6.75,-4.25,2024,152,27.82,85.06,0.55,6.96,24.85,6.77
6.75,-3.75,2024,152,27.72,85.06,0.53,6.46,24.78,6.71
6.75,-3.25,2024,152,27.11,87.61,0.53,6.53,24.6,5.93
6.75,-2.75,2024,152,27.09,87.31,0.54,6.42,24.47,6.01
7.25,-8.25,2024,152,26.2,90.5,0.56,8.18,24.32,4.5
7.25,-7.75,2024,152,26.46,88.66,0.5,8.23,24.42,5.04
7.25,-7.25,2024,152,26.77,87.52,0.48,8.13,24.59,5.54
7.25,-6.75,2024,152,27.03,87.12,0.47,7.63,24.73,5.93
7.25,-6.25,2024,152,27.1,87.5,0.47,7.21,24.62,5.92
7.25,-5.75,2024,152,27.63,84.92,0.46,7.63,24.69,6.48
7.25,-5.25,2024,152,27.99,83.42,0.47,7.93,24.81,6.95
7.25,-4.75,2024,152,28.24,82.63,0.49,7.79,24.87,7.37
7.25,-4.25,2024,152,28.39,82.14,0.51,7.15,24.85,7.71
7.25,-3.75,2024,152,28.36,81.44,0.52,6.23,24.82,7.88
7.25,-3.25,2024,152,27.63,84.64,0.52,6.65,24.56,6.96
7.25,-2.75,2024,152,27.68,83.92,0.49,6.3,24.54,7.04
7.75,-8.25,2024,152,25.32,93.46,0.64,12.53,23.9,3.89
7.75,-7.75,2024,152,25.59,91.51,0.55,11.52,23.89,4.66
7.75,-7.25,2024,152,26.28,89.15,0.5,10.77,24.17,5.45
7.75,-6.75,2024,152,27.17,86.54,0.48,9.83,24.61,6.15
7.75,-6.25,2024,152,27.59,84.94,0.47,8.96,24.68,6.53
7.75,-5.75,2024,152,27.97,83.14,0.43,10,24.77,6.86
7.75,-5.25,2024,152,28.22,81.94,0.45,9.86,24.79,7.31
7.75,-4.75,2024,152,28.53,80.81,0.47,8.66,24.83,7.85
7.75,-4.25,2024,152,28.9,79.53,0.49,6.97,24.9,8.41
7.75,-3.75,2024,152,29.12,78.12,0.49,5.83,24.94,8.89
7.75,-3.25,2024,152,28.24,81.53,0.51,6.68,24.54,7.97
7.75,-2.75,2024,152,28.29,80.82,0.5,6.2,24.56,8.16
8.25,-8.25,2024,152,25.07,92.51,0.65,12.63,23.62,4.15
8.25,-7.75,2024,152,26.01,88.38,0.56,10.54,23.99,5.27
8.25,-7.25,2024,152,26.96,85,0.5,9.37,24.35,6.25
8.25,-6.75,2024,152,27.66,83.12,0.48,9.02,24.64,6.88
8.25,-6.25,2024,152,28.08,81.59,0.45,8.81,24.81,7.2
8.25,-5.75,2024,152,28.35,80.59,0.43,9.47,24.87,7.55
8.25,-5.25,2024,152,28.51,80.01,0.45,8.99,24.83,7.88
8.25,-4.75,2024,152,28.76,79.22,0.47,7.75,24.84,8.28
8.25,-4.25,2024,152,29.14,77.97,0.48,6.36,24.92,8.81
8.25,-3.75,2024,152,29.58,76.34,0.48,5.72,24.98,9.48
8.25,-3.25,2024,152,28.85,78.34,0.49,6.49,24.55,8.89
8.25,-2.75,2024,152,29.08,77.47,0.5,5.91,24.76,9.12
4.75,-8.25,2024,153,27.34,89.93,0.63,31.99,25.85,2.01
4.75,-7.75,2024,153,26.87,90.84,0.57,35.86,25.35,2.89
4.75,-7.25,2024,153,26.91,90.86,0.58,34.58,25.35,3.13
4.75,-6.75,2024,153,27.33,90.04,0.63,28.2,25.82,2.55
4.75,-6.25,2024,153,27.99,88.22,0.62,15.8,26.49,1.85
4.75,-5.75,2024,153,28.29,87.29,0.63,12.51,26.82,1.67
4.75,-5.25,2024,153,28.59,85.99,-999,12.26,27.14,1.57
4.75,-4.75,2024,153,28.71,84.79,-999,12.42,27.41,1.45
4.75,-4.25,2024,153,28.66,84.16,-999,11.71,27.56,1.32
4.75,-3.75,2024,153,28.56,84.53,-999,10.2,27.51,1.3
4.75,-3.25,2024,153,28.58,85.31,-999,11.17,27.33,1.43
4.75,-2.75,2024,153,28.43,86.38,-999,12.74,26.95,1.79
5.25,-8.25,2024,153,26.01,91.62,0.6,27.21,24.39,3.49
5.25,-7.75,2024,153,25.82,93.06,0.56,30.65,24.27,3.66
5.25,-7.25,2024,153,25.94,93.5,0.57,29.24,24.38,3.76
5.25,-6.75,2024,153,26.21,93.03,0.64,22.98,24.62,3.62
5.25,-6.25,2024,153,26.67,91.91,0.63,12.66,25.09,3.29
5.25,-5.75,2024,153,26.96,91.58,0.61,10.1,25.37,2.98
5.25,-5.25,2024,153,27.41,90.54,0.6,10.2,25.75,2.84
5.25,-4.75,2024,153,27.74,89.24,0.57,10.72,26.13,2.76
5.25,-4.25,2024,153,27.85,88.22,0.55,10.56,26.38,2.71
5.25,-3.75,2024,153,27.79,88.12,0.55,9.69,26.38,2.78
5.25,-3.25,2024,153,27.73,88.6,0.7,10.92,26.13,2.95
5.25,-2.75,2024,153,27.27,90.22,0.74,11.89,25.52,3.59
5.75,-8.25,2024,153,25.75,90.97,0.54,16.95,23.8,4.75
5.75,-7.75,2024,153,25.62,92.63,0.52,19.18,23.93,4.12
5.75,-7.25,2024,153,25.69,93.62,0.55,18.82,24.1,3.85
5.75,-6.75,2024,153,25.81,93.72,0.62,15.24,24.19,3.99
5.75,-6.25,2024,153,25.99,92.88,0.64,9.63,24.31,4.39
5.75,-5.75,2024,153,26.16,92.75,0.61,7.91,24.42,4.38
5.75,-5.25,2024,153,26.56,92.32,0.6,7.97,24.78,4.32
5.75,-4.75,2024,153,26.95,91.45,0.6,8.48,25.12,4.42
5.75,-4.25,2024,153,27.15,90.51,0.6,8.68,25.3,4.62
5.75,-3.75,2024,153,27.07,90.44,0.56,8.44,25.25,4.59
5.75,-3.25,2024,153,26.89,91.01,0.65,10.03,24.98,4.5
5.75,-2.75,2024,153,26.6,91.85,0.69,10.66,24.51,4.97
6.25,-8.25,2024,153,26.06,89.14,0.5,8.61,23.73,5.69
6.25,-7.75,2024,153,25.99,89.96,0.48,9.46,23.9,5.09
6.25,-7.25,2024,153,26,90.78,0.52,9.72,24.07,4.68
6.25,-6.75,2024,153,25.98,91.58,0.59,8.69,24.12,4.63
6.25,-6.25,2024,153,25.96,91.62,0.61,7.61,24.07,5.2
6.25,-5.75,2024,153,26.21,91,0.58,6.85,24.08,5.55
6.25,-5.25,2024,153,26.54,90.9,0.58,6.83,24.38,5.48
6.25,-4.75,2024,153,26.88,90.46,0.59,6.98,24.64,5.69
6.25,-4.25,2024,153,27.12,89.72,0.6,7.02,24.73,6.12
6.25,-3.75,2024,153,27.07,89.62,0.54,6.92,24.64,6.02
6.25,-3.25,2024,153,26.7,90.8,0.58,8.87,24.35,5.73
6.25,-2.75,2024,153,26.56,90.89,0.62,9.17,24.13,5.75
6.75,-8.25,2024,153,26.31,87.51,0.52,5,23.8,6.11
6.75,-7.75,2024,153,26.51,86.78,0.47,5.04,24,6.1
6.75,-7.25,2024,153,26.57,86.8,0.47,5.35,24.14,5.98
6.75,-6.75,2024,153,26.39,88,0.52,5.56,24.14,5.77
6.75,-6.25,2024,153,26.35,89.5,0.53,6.4,23.98,6.14
6.75,-5.75,2024,153,26.81,88.15,0.52,6.5,23.96,6.69
6.75,-5.25,2024,153,27.09,88.02,0.53,6.69,24.19,6.63
6.75,-4.75,2024,153,27.34,87.83,0.54,6.54,24.4,6.73
6.75,-4.25,2024,153,27.58,87.14,0.56,5.98,24.45,7.1
6.75,-3.75,2024,153,27.69,86.34,0.54,5.37,24.39,7.23
6.75,-3.25,2024,153,27.1,88.37,0.53,7.36,24.08,6.74
6.75,-2.75,2024,153,26.93,88.33,0.55,7.35,23.97,6.48
7.25,-8.25,2024,153,25.92,88.22,0.57,6.49,23.43,6.12
7.25,-7.75,2024,153,26.12,87.51,0.51,6.43,23.6,6.21
7.25,-7.25,2024,153,26.38,87.16,0.48,6.48,23.92,6.18
7.25,-6.75,2024,153,26.67,86.95,0.48,6.3,24.22,6.22
7.25,-6.25,2024,153,26.9,87.25,0.48,6.83,24.08,6.68
7.25,-5.75,2024,153,27.39,85.68,0.47,7.54,24.11,7.18
7.25,-5.25,2024,153,27.61,85.3,0.48,7.81,24.24,7.31
7.25,-4.75,2024,153,27.84,84.89,0.5,7.13,24.36,7.49
7.25,-4.25,2024,153,28.15,83.85,0.52,5.66,24.41,7.82
7.25,-3.75,2024,153,28.34,82.25,0.52,4.25,24.39,8.19
7.25,-3.25,2024,153,27.61,85.35,0.52,5.94,23.99,7.49
7.25,-2.75,2024,153,27.43,85.02,0.5,5.64,23.89,7.17
7.75,-8.25,2024,153,25.31,90.17,0.65,11.17,22.94,5.77
7.75,-7.75,2024,153,25.6,89.16,0.56,9.76,23.14,5.91
7.75,-7.25,2024,153,26.15,88.13,0.52,8.88,23.64,5.95
7.75,-6.75,2024,153,26.88,86.64,0.5,8.08,24.22,6.21
7.75,-6.25,2024,153,27.4,84.97,0.48,7.5,24.23,6.91
7.75,-5.75,2024,153,27.75,83.79,0.45,8.27,24.27,7.4
7.75,-5.25,2024,153,27.92,83.26,0.46,8.43,24.33,7.64
7.75,-4.75,2024,153,28.16,82.48,0.48,7.49,24.42,7.88
7.75,-4.25,2024,153,28.5,81.04,0.5,5.69,24.5,8.25
7.75,-3.75,2024,153,28.83,78.94,0.5,3.97,24.51,8.7
7.75,-3.25,2024,153,27.93,82.54,0.51,5.25,23.96,7.94
7.75,-2.75,2024,153,27.88,81.84,0.51,4.71,23.92,7.75
8.25,-8.25,2024,153,25.17,89.39,0.66,12.21,22.84,5.54
8.25,-7.75,2024,153,26.05,86.47,0.57,9.7,23.29,6.17
8.25,-7.25,2024,153,26.84,84.48,0.51,8.25,23.79,6.57
8.25,-6.75,2024,153,27.43,83.46,0.49,7.59,24.23,6.77
8.25,-6.25,2024,153,28.03,81.56,0.46,6.52,24.39,7.27
8.25,-5.75,2024,153,28.28,80.89,0.44,6.65,24.42,7.7
8.25,-5.25,2024,153,28.31,80.72,0.46,6.69,24.43,7.77
8.25,-4.75,2024,153,28.38,80.28,0.48,6.28,24.5,7.85
8.25,-4.25,2024,153,28.6,79.16,0.49,5.42,24.61,8.13
8.25,-3.75,2024,153,28.94,77.28,0.49,4.48,24.6,8.62
8.25,-3.25,2024,153,28.24,79.33,0.5,5.16,24.03,8.36
8.25,-2.75,2024,153,28.6,78.03,0.5,4.48,24.2,8.55
4.75,-8.25,2024,154,27.46,86.55,-999,9.82,26.08,3.04
4.75,-7.75,2024,154,26.87,88.74,-999,9.15,25.41,3.56
4.75,-7.25,2024,154,26.85,88.84,-999,8.63,25.46,3.39
4.75,-6.75,2024,154,27.33,87.16,-999,7.64,26.07,2.66
4.75,-6.25,2024,154,27.94,85.56,-999,7.5,26.73,1.82
4.75,-5.75,2024,154,28.24,85.81,-999,7.51,26.82,1.54
4.75,-5.25,2024,154,28.55,85.5,-999,7.62,26.93,1.41
4.75,-4.75,2024,154,28.71,84.89,-999,7.64,27.07,1.37
4.75,-4.25,2024,154,28.7,84.36,-999,7.61,27.18,1.38
4.75,-3.75,2024,154,28.6,84.41,-999,7.78,27.19,1.42
4.75,-3.25,2024,154,28.56,84.93,-999,8.45,27.07,1.49
4.75,-2.75,2024,154,28.4,86.58,-999,9.82,26.76,1.72
5.25,-8.25,2024,154,26.11,90.48,-999,12.5,24.23,4.69
5.25,-7.75,2024,154,25.84,92.73,-999,11.45,24.05,4.5
5.25,-7.25,2024,154,25.87,93.11,-999,10.77,24.22,4.15
5.25,-6.75,2024,154,26.11,91.7,-999,8.95,24.61,3.74
5.25,-6.25,2024,154,26.46,90.88,-999,8.12,25.07,3.16
5.25,-5.75,2024,154,26.69,91.28,-999,7.65,25.15,2.75
5.25,-5.25,2024,154,27.16,90.29,-999,7.03,25.44,2.58
5.25,-4.75,2024,154,27.6,88.54,-999,6.47,25.78,2.59
5.25,-4.25,2024,154,27.82,86.88,-999,6.09,26.03,2.71
5.25,-3.75,2024,154,27.76,86.38,-999,5.94,26.05,2.87
5.25,-3.25,2024,154,27.65,87.2,-999,6.46,25.89,2.84
5.25,-2.75,2024,154,27.14,89.54,-999,7.84,25.42,3.29
5.75,-8.25,2024,154,25.58,91.35,-999,13.24,22.95,5.93
5.75,-7.75,2024,154,25.5,93.36,-999,12.57,23.26,5.12
5.75,-7.25,2024,154,25.57,94.26,-999,12.5,23.7,4.39
5.75,-6.75,2024,154,25.67,93.76,-999,11.25,24.03,4.03
5.75,-6.25,2024,154,25.67,93.44,-999,9.69,24.1,4
5.75,-5.75,2024,154,25.79,93.06,-999,7.31,24.07,4.01
5.75,-5.25,2024,154,26.28,91.47,-999,5.72,24.37,4.19
5.75,-4.75,2024,154,26.81,89.29,-999,4.95,24.73,4.48
5.75,-4.25,2024,154,27.14,87.46,-999,4.81,24.96,4.77
5.75,-3.75,2024,154,27.05,87.19,-999,4.86,24.91,4.89
5.75,-3.25,2024,154,26.86,88.31,-999,5.71,24.76,4.5
5.75,-2.75,2024,154,26.5,89.79,-999,6.52,24.5,4.61
6.25,-8.25,2024,154,25.48,90.87,-999,13.11,22.28,6.6
6.25,-7.75,2024,154,25.39,92.36,-999,12.86,22.65,5.81
6.25,-7.25,2024,154,25.47,93.39,-999,13.63,23.28,4.87
6.25,-6.75,2024,154,25.59,93.82,-999,14.29,23.88,4.13
6.25,-6.25,2024,154,25.46,94.38,-999,12.82,23.89,4.04
6.25,-5.75,2024,154,25.71,92.42,-999,8.1,23.93,4.5
6.25,-5.25,2024,154,26.22,90.06,-999,5.52,24.18,4.95
6.25,-4.75,2024,154,26.71,87.9,-999,4.54,24.43,5.43
6.25,-4.25,2024,154,26.99,86.57,-999,4.53,24.54,5.85
6.25,-3.75,2024,154,26.9,86.72,-999,4.78,24.44,5.95
6.25,-3.25,2024,154,26.7,87.52,-999,5.55,24.32,5.52
6.25,-2.75,2024,154,26.53,88.02,-999,5.97,24.25,5.3
6.75,-8.25,2024,154,25.5,90.25,-999,11.95,22.2,6.63
6.75,-7.75,2024,154,25.41,90.98,-999,11.61,22.41,6.17
6.75,-7.25,2024,154,25.44,92.08,-999,12.63,22.96,5.34
6.75,-6.75,2024,154,25.53,93.39,-999,14.69,23.65,4.38
6.75,-6.25,2024,154,25.53,94.09,-999,14.1,23.94,3.98
6.75,-5.75,2024,154,25.95,91.44,-999,9.16,24.06,4.61
6.75,-5.25,2024,154,26.44,88.89,-999,6.4,24.3,5.1
6.75,-4.75,2024,154,26.86,86.78,-999,5.05,24.45,5.64
6.75,-4.25,2024,154,27.11,85.42,-999,4.58,24.45,6.19
6.75,-3.75,2024,154,27.17,85.12,-999,4.67,24.4,6.5
6.75,-3.25,2024,154,27.01,85.35,-999,5.2,24.31,6.23
6.75,-2.75,2024,154,26.89,85.42,-999,5.45,24.28,5.97
7.25,-8.25,2024,154,25.29,90.35,-999,10.48,22.21,6.29
7.25,-7.75,2024,154,25.36,89.82,-999,9.48,22.37,6.2
7.25,-7.25,2024,154,25.58,90.08,-999,9.42,22.91,5.74
7.25,-6.75,2024,154,25.84,91.11,-999,10.86,23.66,4.94
7.25,-6.25,2024,154,25.91,91.44,-999,11.41,24.14,4.31
7.25,-5.75,2024,154,26.25,89.76,-999,8.99,24.23,4.75
7.25,-5.25,2024,154,26.6,87.88,-999,7.09,24.38,5.17
7.25,-4.75,2024,154,26.96,85.93,-999,5.54,24.48,5.72
7.25,-4.25,2024,154,27.29,84.21,-999,4.42,24.5,6.35
7.25,-3.75,2024,154,27.43,83.16,-999,4.12,24.53,6.81
7.25,-3.25,2024,154,27.47,82.51,-999,4.48,24.4,6.89
7.25,-2.75,2024,154,27.34,82.46,-999,4.66,24.39,6.55
7.75,-8.25,2024,154,25.49,88.58,-999,7.78,22.53,6.19
7.75,-7.75,2024,154,25.74,87.36,-999,7.12,22.77,6.28
7.75,-7.25,2024,154,26.14,86.63,-999,6.58,23.33,6.08
7.75,-6.75,2024,154,26.53,86.66,-999,6.88,24.05,5.54
7.75,-6.25,2024,154,26.43,87.69,-999,7.74,24.39,4.78
7.75,-5.75,2024,154,26.62,87.06,-999,7.42,24.48,4.85
7.75,-5.25,2024,154,26.82,86.01,-999,6.65,24.52,5.21
7.75,-4.75,2024,154,27.08,84.69,-999,5.57,24.59,5.68
7.75,-4.25,2024,154,27.37,83.33,-999,4.44,24.7,6.16
7.75,-3.75,2024,154,27.59,82.16,-999,3.75,24.78,6.61
7.75,-3.25,2024,154,27.62,81.01,-999,3.82,24.53,7.01
7.75,-2.75,2024,154,27.53,80.76,-999,3.9,24.52,6.73
8.25,-8.25,2024,154,26.23,84.1,-999,4.78,22.85,7.04
8.25,-7.75,2024,154,26.85,82.07,-999,4.62,23.29,7.44
8.25,-7.25,2024,154,27.19,81.58,-999,4.69,23.74,7.23
8.25,-6.75,2024,154,27.33,82.03,-999,5.02,24.2,6.54
8.25,-6.25,2024,154,27.36,82.41,-999,5.48,24.58,5.81
8.25,-5.75,2024,154,27.43,82.51,-999,5.83,24.76,5.64
8.25,-5.25,2024,154,27.34,82.81,-999,5.75,24.74,5.67
8.25,-4.75,2024,154,27.29,83.04,-999,5.29,24.75,5.76
8.25,-4.25,2024,154,27.38,82.89,-999,4.64,24.86,5.92
8.25,-3.75,2024,154,27.64,82.09,-999,4.11,24.94,6.27
8.25,-3.25,2024,154,27.72,80.07,-999,3.76,24.61,6.9
8.25,-2.75,2024,154,27.89,79.24,-999,3.54,24.85,6.75
4.75,-8.25,2024,155,27.4,87.77,-999,20.16,25.55,3.11
4.75,-7.75,2024,155,26.72,89.58,-999,19.57,24.85,3.8
4.75,-7.25,2024,155,26.68,89.96,-999,18.01,24.9,3.65
4.75,-6.75,2024,155,27.24,88.96,-999,16.03,25.58,2.75
4.75,-6.25,2024,155,27.96,87.69,-999,14.53,26.41,1.61
4.75,-5.75,2024,155,28.2,87.04,-999,13.03,26.48,1.49
4.75,-5.25,2024,155,28.45,86.07,-999,11.59,26.59,1.42
4.75,-4.75,2024,155,28.55,84.86,-999,10.41,26.7,1.31
4.75,-4.25,2024,155,28.49,83.67,-999,9.39,26.76,1.18
4.75,-3.75,2024,155,28.45,82.97,-999,8.18,26.76,1.16
4.75,-3.25,2024,155,28.51,83.54,-999,6.95,26.65,1.32
4.75,-2.75,2024,155,28.32,84.36,-999,5.4,26.42,1.64
5.25,-8.25,2024,155,26.4,90,-999,16.53,24.12,4.86
5.25,-7.75,2024,155,26,91.48,-999,14.31,23.66,5.25
5.25,-7.25,2024,155,25.92,91.82,-999,11.9,23.64,5.17
5.25,-6.75,2024,155,26.2,90.84,-999,9.91,24.01,4.73
5.25,-6.25,2024,155,26.73,89.81,-999,9.13,24.63,4.08
